transaction_id,date,customer_id,merchant,category,amount,is_fraud,month,month_name,day_of_week,quarter
TXN_00810,2024-12-21,CUST_0002,Whole Foods,ATM_withdrawal,18.03,0,12,Dec,Saturday,4
TXN_00811,2024-12-04,CUST_0067,Whole Foods,travel,628.38,0,12,Dec,Wednesday,4
TXN_00812,2024-08-02,CUST_0014,McDonald's,electronics,273.86,0,8,Aug,Friday,3
TXN_00813,2024-05-24,CUST_0014,Best Buy,restaurant,19.97,0,5,May,Friday,2
TXN_00814,2024-11-07,CUST_0034,McDonald's,restaurant,380.45,0,11,Nov,Thursday,4
TXN_00815,2024-07-02,CUST_0038,Delta Airlines,groceries,305.91,0,7,Jul,Tuesday,3
TXN_00816,2024-10-07,CUST_0027,Best Buy,transfer,109.73,0,10,Oct,Monday,4
TXN_00817,2024-04-30,CUST_0015,Uber,online_shopping,853.33,1,4,Apr,Tuesday,2
TXN_00818,2024-03-17,CUST_0100,McDonald's,electronics,76.37,0,3,Mar,Sunday,1
TXN_00819,2024-02-21,CUST_0083,Apple Store,online_shopping,8.45,0,2,Feb,Wednesday,1
TXN_00820,2024-05-31,CUST_0007,Walmart,travel,61.24,0,5,May,Friday,2
TXN_00821,2024-01-21,CUST_0047,CVS Pharmacy,ATM_withdrawal,243.57,0,1,Jan,Sunday,1
TXN_00822,2024-02-29,CUST_0098,Amazon,groceries,0.7,0,2,Feb,Thursday,1
TXN_00823,2024-03-11,CUST_0022,CVS Pharmacy,transfer,60.86,0,3,Mar,Monday,1
TXN_00824,2024-08-12,CUST_0035,Walmart,transfer,76.17,0,8,Aug,Monday,3
TXN_00825,2024-06-24,CUST_0052,Marriott Hotels,online_shopping,115.63,0,6,Jun,Monday,2
TXN_00826,2024-05-19,CUST_0089,Best Buy,ATM_withdrawal,378.59,0,5,May,Sunday,2
TXN_00827,2024-11-28,CUST_0022,Walmart,travel,63.78,0,11,Nov,Thursday,4
TXN_00828,2024-12-22,CUST_0021,Walmart,ATM_withdrawal,63.92,0,12,Dec,Sunday,4
TXN_00829,2024-10-29,CUST_0073,Best Buy,travel,200.63,0,10,Oct,Tuesday,4
TXN_00830,2024-11-08,CUST_0046,Uber,groceries,90.28,0,11,Nov,Friday,4
TXN_00831,2024-12-16,CUST_0094,Delta Airlines,online_shopping,38.16,0,12,Dec,Monday,4
TXN_00832,2024-09-06,CUST_0053,Best Buy,groceries,90.34,0,9,Sep,Friday,3
TXN_00833,2024-02-02,CUST_0041,Amazon,restaurant,22.77,0,2,Feb,Friday,1
TXN_00834,2024-12-08,CUST_0067,McDonald's,electronics,29.11,0,12,Dec,Sunday,4
TXN_00835,2024-08-09,CUST_0032,Best Buy,transfer,103.48,0,8,Aug,Friday,3
TXN_00836,2024-12-05,CUST_0050,Delta Airlines,groceries,81.43,0,12,Dec,Thursday,4
TXN_00837,2024-01-06,CUST_0021,McDonald's,online_shopping,369.49,0,1,Jan,Saturday,1
TXN_00838,2024-09-10,CUST_0010,Best Buy,transfer,67.51,0,9,Sep,Tuesday,3
TXN_00839,2024-05-03,CUST_0036,Amazon,restaurant,130.34,0,5,May,Friday,2
TXN_00840,2024-10-08,CUST_0052,Apple Store,electronics,150.06,0,10,Oct,Tuesday,4
TXN_00841,2024-08-23,CUST_0074,Best Buy,electronics,1.98,0,8,Aug,Friday,3
TXN_00842,2024-09-12,CUST_0016,Best Buy,groceries,163.39,0,9,Sep,Thursday,3
TXN_00843,2024-02-22,CUST_0005,McDonald's,groceries,29.41,0,2,Feb,Thursday,1
TXN_00844,2024-02-16,CUST_0080,Whole Foods,restaurant,486.9,0,2,Feb,Friday,1
TXN_00845,2024-12-01,CUST_0044,CVS Pharmacy,groceries,24.14,0,12,Dec,Sunday,4
TXN_00846,2024-04-24,CUST_0043,McDonald's,online_shopping,80.33,0,4,Apr,Wednesday,2
TXN_00847,2024-12-02,CUST_0058,Walmart,electronics,13.38,0,12,Dec,Monday,4
TXN_00848,2024-12-03,CUST_0044,CVS Pharmacy,healthcare,865.21,0,12,Dec,Tuesday,4
TXN_00849,2024-10-07,CUST_0090,Walmart,groceries,104.63,0,10,Oct,Monday,4
TXN_00850,2024-03-25,CUST_0092,Marriott Hotels,electronics,135.72,0,3,Mar,Monday,1
TXN_00851,2024-05-10,CUST_0025,Walmart,ATM_withdrawal,10.41,0,5,May,Friday,2
TXN_00852,2024-04-20,CUST_0025,CVS Pharmacy,electronics,207.92,0,4,Apr,Saturday,2
TXN_00853,2024-07-31,CUST_0082,Uber,electronics,35.34,0,7,Jul,Wednesday,3
TXN_00854,2024-08-18,CUST_0076,McDonald's,travel,342.5,0,8,Aug,Sunday,3
TXN_00855,2024-09-12,CUST_0071,Marriott Hotels,online_shopping,230.1,1,9,Sep,Thursday,3
TXN_00856,2024-09-17,CUST_0023,Uber,travel,31.74,0,9,Sep,Tuesday,3
TXN_00857,2024-03-06,CUST_0085,Uber,transfer,5.59,0,3,Mar,Wednesday,1
TXN_00858,2024-09-15,CUST_0054,Uber,restaurant,95.82,0,9,Sep,Sunday,3
TXN_00859,2024-05-20,CUST_0044,Whole Foods,online_shopping,124.81,0,5,May,Monday,2
TXN_00860,2024-03-09,CUST_0078,McDonald's,healthcare,10.2,0,3,Mar,Saturday,1
TXN_00861,2024-12-25,CUST_0041,McDonald's,restaurant,224.1,0,12,Dec,Wednesday,4
TXN_00862,2024-04-12,CUST_0092,Whole Foods,transfer,90.58,0,4,Apr,Friday,2
TXN_00863,2024-12-10,CUST_0091,Delta Airlines,transfer,111.47,0,12,Dec,Tuesday,4
TXN_00864,2024-12-29,CUST_0046,McDonald's,online_shopping,87.18,0,12,Dec,Sunday,4
TXN_00865,2024-10-25,CUST_0086,Marriott Hotels,healthcare,76.81,0,10,Oct,Friday,4
TXN_00866,2024-08-04,CUST_0067,Walmart,groceries,123.02,0,8,Aug,Sunday,3
TXN_00867,2024-07-14,CUST_0086,Amazon,restaurant,25.31,0,7,Jul,Sunday,3
TXN_00868,2024-05-16,CUST_0021,Whole Foods,healthcare,30.12,0,5,May,Thursday,2
TXN_00869,2024-03-15,CUST_0089,Whole Foods,restaurant,296.84,0,3,Mar,Friday,1
TXN_00870,2024-10-04,CUST_0058,Walmart,restaurant,438.14,0,10,Oct,Friday,4
TXN_00871,2024-11-27,CUST_0031,McDonald's,healthcare,70.1,0,11,Nov,Wednesday,4
TXN_00872,2024-12-20,CUST_0049,Marriott Hotels,ATM_withdrawal,47.36,0,12,Dec,Friday,4
TXN_00873,2024-12-16,CUST_0071,Amazon,groceries,154.92,0,12,Dec,Monday,4
TXN_00874,2024-05-08,CUST_0100,Best Buy,restaurant,78.82,0,5,May,Wednesday,2
TXN_00875,2024-11-20,CUST_0083,CVS Pharmacy,restaurant,3.86,0,11,Nov,Wednesday,4
TXN_00876,2024-04-09,CUST_0023,Walmart,travel,25.47,0,4,Apr,Tuesday,2
TXN_00877,2024-03-29,CUST_0016,Marriott Hotels,groceries,188.8,0,3,Mar,Friday,1
TXN_00878,2024-08-07,CUST_0034,Delta Airlines,travel,161.35,0,8,Aug,Wednesday,3
TXN_00879,2024-10-26,CUST_0001,CVS Pharmacy,online_shopping,4.12,0,10,Oct,Saturday,4
TXN_00880,2024-12-29,CUST_0006,Delta Airlines,transfer,37.65,0,12,Dec,Sunday,4
TXN_00881,2024-11-01,CUST_0081,Uber,healthcare,39.41,0,11,Nov,Friday,4
TXN_00882,2024-09-08,CUST_0071,CVS Pharmacy,electronics,167.16,0,9,Sep,Sunday,3
TXN_00883,2024-12-28,CUST_0029,Delta Airlines,electronics,2.99,0,12,Dec,Saturday,4
TXN_00884,2024-09-15,CUST_0070,McDonald's,ATM_withdrawal,16.49,0,9,Sep,Sunday,3
TXN_00885,2024-02-17,CUST_0028,CVS Pharmacy,transfer,241.35,0,2,Feb,Saturday,1
TXN_00886,2024-07-03,CUST_0097,Uber,online_shopping,29.5,0,7,Jul,Wednesday,3
TXN_00887,2024-10-14,CUST_0084,Amazon,electronics,158.65,0,10,Oct,Monday,4
TXN_00888,2024-12-08,CUST_0031,Uber,restaurant,40.81,0,12,Dec,Sunday,4
TXN_00889,2024-01-21,CUST_0042,Marriott Hotels,electronics,15.71,0,1,Jan,Sunday,1
TXN_00890,2024-07-16,CUST_0093,Whole Foods,groceries,41.79,0,7,Jul,Tuesday,3
TXN_00891,2024-09-21,CUST_0048,McDonald's,online_shopping,192.16,0,9,Sep,Saturday,3
TXN_00892,2024-09-06,CUST_0084,Apple Store,transfer,290.38,0,9,Sep,Friday,3
TXN_00893,2024-09-20,CUST_0013,Delta Airlines,groceries,265.99,0,9,Sep,Friday,3
TXN_00894,2024-11-16,CUST_0086,Apple Store,ATM_withdrawal,75.92,0,11,Nov,Saturday,4
TXN_00895,2024-02-23,CUST_0090,Marriott Hotels,electronics,165.43,0,2,Feb,Friday,1
TXN_00896,2024-12-17,CUST_0059,CVS Pharmacy,groceries,34.41,0,12,Dec,Tuesday,4
TXN_00897,2024-02-14,CUST_0023,Whole Foods,electronics,52.04,0,2,Feb,Wednesday,1
TXN_00898,2024-10-21,CUST_0034,Marriott Hotels,ATM_withdrawal,339.99,0,10,Oct,Monday,4
TXN_00899,2024-08-18,CUST_0056,CVS Pharmacy,groceries,1.96,0,8,Aug,Sunday,3
TXN_00900,2024-07-18,CUST_0069,Amazon,electronics,13.41,0,7,Jul,Thursday,3
TXN_00901,2024-10-26,CUST_0010,CVS Pharmacy,electronics,34.96,0,10,Oct,Saturday,4
TXN_00902,2024-05-28,CUST_0039,Uber,electronics,4.03,0,5,May,Tuesday,2
TXN_00903,2024-05-24,CUST_0057,Marriott Hotels,ATM_withdrawal,30.03,0,5,May,Friday,2
TXN_00904,2024-12-04,CUST_0021,McDonald's,restaurant,131.22,0,12,Dec,Wednesday,4
TXN_00905,2024-03-10,CUST_0070,Whole Foods,travel,82.08,0,3,Mar,Sunday,1
TXN_00906,2024-06-01,CUST_0094,CVS Pharmacy,groceries,334.78,0,6,Jun,Saturday,2
TXN_00907,2024-10-10,CUST_0019,Walmart,groceries,255.1,0,10,Oct,Thursday,4
TXN_00908,2024-01-03,CUST_0051,McDonald's,electronics,62.74,0,1,Jan,Wednesday,1
TXN_00909,2024-06-05,CUST_0095,CVS Pharmacy,restaurant,45.05,0,6,Jun,Wednesday,2
TXN_00910,2024-07-30,CUST_0066,Delta Airlines,travel,71.63,0,7,Jul,Tuesday,3
TXN_00911,2024-04-04,CUST_0033,Apple Store,electronics,133.85,0,4,Apr,Thursday,2
TXN_00912,2024-04-02,CUST_0073,Amazon,online_shopping,46.81,0,4,Apr,Tuesday,2
TXN_00913,2024-11-26,CUST_0038,Walmart,healthcare,146.78,0,11,Nov,Tuesday,4
TXN_00914,2024-02-20,CUST_0075,Best Buy,transfer,79.0,0,2,Feb,Tuesday,1
TXN_00915,2024-07-01,CUST_0084,Apple Store,electronics,120.46,0,7,Jul,Monday,3
TXN_00916,2024-05-25,CUST_0025,CVS Pharmacy,online_shopping,85.94,0,5,May,Saturday,2
TXN_00917,2024-08-18,CUST_0085,Whole Foods,travel,52.32,0,8,Aug,Sunday,3
TXN_00918,2024-10-16,CUST_0041,Marriott Hotels,travel,444.79,0,10,Oct,Wednesday,4
TXN_00919,2024-01-03,CUST_0029,Marriott Hotels,healthcare,216.34,0,1,Jan,Wednesday,1
TXN_00920,2024-07-03,CUST_0094,CVS Pharmacy,online_shopping,22.64,0,7,Jul,Wednesday,3
TXN_00921,2024-08-24,CUST_0100,Whole Foods,online_shopping,304.28,0,8,Aug,Saturday,3
TXN_00922,2024-10-09,CUST_0083,Uber,electronics,100.25,0,10,Oct,Wednesday,4
TXN_00923,2024-05-23,CUST_0018,McDonald's,restaurant,337.43,0,5,May,Thursday,2
TXN_00924,2024-05-14,CUST_0081,Walmart,electronics,241.31,0,5,May,Tuesday,2
TXN_00925,2024-01-10,CUST_0081,Amazon,ATM_withdrawal,83.06,0,1,Jan,Wednesday,1
TXN_00926,2024-10-29,CUST_0005,McDonald's,healthcare,3.41,0,10,Oct,Tuesday,4
TXN_00927,2024-10-05,CUST_0070,Best Buy,travel,46.94,0,10,Oct,Saturday,4
TXN_00928,2024-07-06,CUST_0099,Uber,healthcare,117.01,0,7,Jul,Saturday,3
TXN_00929,2024-03-09,CUST_0066,Walmart,ATM_withdrawal,150.55,0,3,Mar,Saturday,1
TXN_00930,2024-07-05,CUST_0085,Apple Store,travel,44.74,0,7,Jul,Friday,3
TXN_00931,2024-09-20,CUST_0021,Delta Airlines,travel,22.51,0,9,Sep,Friday,3
TXN_00932,2024-09-04,CUST_0006,Apple Store,online_shopping,270.21,0,9,Sep,Wednesday,3
TXN_00933,2024-04-28,CUST_0048,Apple Store,groceries,624.09,0,4,Apr,Sunday,2
TXN_00934,2024-12-08,CUST_0047,Marriott Hotels,online_shopping,111.88,0,12,Dec,Sunday,4
TXN_00935,2024-08-20,CUST_0006,CVS Pharmacy,electronics,28.25,0,8,Aug,Tuesday,3
TXN_00936,2024-12-26,CUST_0082,Whole Foods,healthcare,47.68,0,12,Dec,Thursday,4
TXN_00937,2024-10-23,CUST_0023,Marriott Hotels,ATM_withdrawal,2.78,0,10,Oct,Wednesday,4
TXN_00938,2024-07-06,CUST_0010,McDonald's,healthcare,368.53,0,7,Jul,Saturday,3
TXN_00939,2024-07-11,CUST_0029,McDonald's,ATM_withdrawal,18.79,0,7,Jul,Thursday,3
TXN_00940,2024-06-29,CUST_0045,Best Buy,online_shopping,128.89,0,6,Jun,Saturday,2
TXN_00941,2024-11-05,CUST_0057,Delta Airlines,restaurant,355.98,1,11,Nov,Tuesday,4
TXN_00942,2024-02-09,CUST_0036,Apple Store,travel,121.18,0,2,Feb,Friday,1
TXN_00943,2024-04-05,CUST_0078,Walmart,restaurant,158.08,0,4,Apr,Friday,2
TXN_00944,2024-07-31,CUST_0093,Walmart,online_shopping,265.57,0,7,Jul,Wednesday,3
TXN_00945,2024-12-11,CUST_0027,Uber,travel,34.68,0,12,Dec,Wednesday,4
TXN_00946,2024-11-27,CUST_0003,Apple Store,groceries,1.66,0,11,Nov,Wednesday,4
TXN_00947,2024-03-06,CUST_0021,Delta Airlines,groceries,22.08,0,3,Mar,Wednesday,1
TXN_00948,2024-10-20,CUST_0022,Whole Foods,travel,345.42,0,10,Oct,Sunday,4
TXN_00949,2024-09-21,CUST_0077,Uber,groceries,310.59,0,9,Sep,Saturday,3
TXN_00950,2024-12-04,CUST_0011,Apple Store,online_shopping,136.48,0,12,Dec,Wednesday,4
TXN_00951,2024-11-06,CUST_0062,Delta Airlines,restaurant,137.64,0,11,Nov,Wednesday,4
TXN_00952,2024-07-29,CUST_0075,Delta Airlines,healthcare,164.06,0,7,Jul,Monday,3
TXN_00953,2024-03-26,CUST_0044,Best Buy,electronics,28.92,0,3,Mar,Tuesday,1
TXN_00954,2024-04-27,CUST_0017,Walmart,groceries,368.73,0,4,Apr,Saturday,2
TXN_00955,2024-04-13,CUST_0065,Marriott Hotels,travel,81.39,0,4,Apr,Saturday,2
TXN_00956,2024-11-06,CUST_0061,Uber,groceries,72.47,0,11,Nov,Wednesday,4
TXN_00957,2024-09-29,CUST_0016,Walmart,online_shopping,109.76,0,9,Sep,Sunday,3
TXN_00958,2024-12-03,CUST_0078,McDonald's,groceries,7.22,0,12,Dec,Tuesday,4
TXN_00959,2024-12-13,CUST_0067,Marriott Hotels,transfer,27.28,0,12,Dec,Friday,4
TXN_00960,2024-01-23,CUST_0055,Apple Store,online_shopping,200.93,0,1,Jan,Tuesday,1
TXN_00961,2024-07-14,CUST_0095,Uber,electronics,12.96,0,7,Jul,Sunday,3
TXN_00962,2024-08-05,CUST_0062,Apple Store,electronics,138.63,0,8,Aug,Monday,3
TXN_00963,2024-05-25,CUST_0070,Marriott Hotels,healthcare,42.23,0,5,May,Saturday,2
TXN_00964,2024-04-06,CUST_0001,Uber,electronics,496.95,1,4,Apr,Saturday,2
TXN_00965,2024-09-23,CUST_0089,CVS Pharmacy,ATM_withdrawal,320.54,1,9,Sep,Monday,3
TXN_00966,2024-07-04,CUST_0055,Uber,healthcare,65.93,0,7,Jul,Thursday,3
TXN_00967,2024-05-13,CUST_0055,Uber,transfer,190.43,0,5,May,Monday,2
TXN_00968,2024-11-09,CUST_0088,Marriott Hotels,restaurant,52.89,0,11,Nov,Saturday,4
TXN_00969,2024-07-30,CUST_0072,Best Buy,travel,125.35,0,7,Jul,Tuesday,3
TXN_00970,2024-07-08,CUST_0062,Whole Foods,healthcare,96.95,0,7,Jul,Monday,3
TXN_00971,2024-10-22,CUST_0091,Marriott Hotels,travel,163.45,0,10,Oct,Tuesday,4
TXN_00972,2024-12-03,CUST_0030,Best Buy,travel,414.29,0,12,Dec,Tuesday,4
TXN_00973,2024-02-21,CUST_0052,CVS Pharmacy,groceries,197.84,0,2,Feb,Wednesday,1
TXN_00974,2024-03-23,CUST_0082,Amazon,electronics,36.3,0,3,Mar,Saturday,1
TXN_00975,2024-03-15,CUST_0077,Marriott Hotels,electronics,4.75,0,3,Mar,Friday,1
TXN_00976,2024-02-02,CUST_0048,Walmart,groceries,45.63,0,2,Feb,Friday,1
TXN_00977,2024-07-15,CUST_0052,Uber,healthcare,135.61,0,7,Jul,Monday,3
TXN_00978,2024-12-30,CUST_0008,Delta Airlines,online_shopping,7.92,0,12,Dec,Monday,4
TXN_00979,2024-08-12,CUST_0067,Whole Foods,restaurant,746.24,1,8,Aug,Monday,3
TXN_00980,2024-01-18,CUST_0066,McDonald's,restaurant,136.26,0,1,Jan,Thursday,1
TXN_00981,2024-11-10,CUST_0005,CVS Pharmacy,restaurant,61.02,0,11,Nov,Sunday,4
TXN_00982,2024-12-01,CUST_0036,Marriott Hotels,transfer,837.17,1,12,Dec,Sunday,4
TXN_00983,2024-12-08,CUST_0076,Apple Store,groceries,16.91,0,12,Dec,Sunday,4
TXN_00984,2024-12-26,CUST_0012,McDonald's,healthcare,11.72,0,12,Dec,Thursday,4
TXN_00985,2024-10-13,CUST_0045,CVS Pharmacy,healthcare,195.4,0,10,Oct,Sunday,4
TXN_00986,2024-04-25,CUST_0025,Best Buy,ATM_withdrawal,102.63,0,4,Apr,Thursday,2
TXN_00987,2024-10-21,CUST_0065,Walmart,electronics,677.81,1,10,Oct,Monday,4
TXN_00988,2024-09-14,CUST_0015,McDonald's,healthcare,85.59,0,9,Sep,Saturday,3
TXN_00989,2024-10-02,CUST_0074,Whole Foods,online_shopping,42.43,0,10,Oct,Wednesday,4
TXN_00990,2024-07-12,CUST_0099,Apple Store,transfer,256.47,0,7,Jul,Friday,3
TXN_00991,2024-08-22,CUST_0076,Amazon,online_shopping,240.98,0,8,Aug,Thursday,3
TXN_00992,2024-02-29,CUST_0049,Apple Store,restaurant,177.97,0,2,Feb,Thursday,1
TXN_00993,2024-06-10,CUST_0046,McDonald's,groceries,47.65,0,6,Jun,Monday,2
TXN_00994,2024-12-24,CUST_0032,Whole Foods,electronics,133.82,0,12,Dec,Tuesday,4
TXN_00995,2024-07-23,CUST_0044,Walmart,travel,67.17,0,7,Jul,Tuesday,3
TXN_00996,2024-08-31,CUST_0028,Uber,healthcare,14.41,0,8,Aug,Saturday,3
TXN_00997,2024-04-03,CUST_0088,Apple Store,online_shopping,373.9,0,4,Apr,Wednesday,2
TXN_00998,2024-04-12,CUST_0031,Whole Foods,restaurant,22.07,0,4,Apr,Friday,2
TXN_00999,2024-04-27,CUST_0032,Uber,transfer,450.07,0,4,Apr,Saturday,2
TXN_01000,2024-03-20,CUST_0016,Walmart,online_shopping,88.59,0,3,Mar,Wednesday,1
